dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
07/03/2020,7,3,2020,2,0,India,IN,IND,1366417756,Asia,0.00204915
06/03/2020,6,3,2020,1,0,India,IN,IND,1366417756,Asia,0.00190279
05/03/2020,5,3,2020,22,0,India,IN,IND,1366417756,Asia,0.0018296
04/03/2020,4,3,2020,1,0,India,IN,IND,1366417756,Asia,0.00021955
03/03/2020,3,3,2020,2,0,India,IN,IND,1366417756,Asia,0.00014637
02/03/2020,2,3,2020,0,0,India,IN,IND,1366417756,Asia,0
01/03/2020,1,3,2020,0,0,India,IN,IND,1366417756,Asia,0
29/02/2020,29,2,2020,0,0,India,IN,IND,1366417756,Asia,0
28/02/2020,28,2,2020,0,0,India,IN,IND,1366417756,Asia,0
27/02/2020,27,2,2020,0,0,India,IN,IND,1366417756,Asia,0
26/02/2020,26,2,2020,0,0,India,IN,IND,1366417756,Asia,0
25/02/2020,25,2,2020,0,0,India,IN,IND,1366417756,Asia,0
24/02/2020,24,2,2020,0,0,India,IN,IND,1366417756,Asia,0
23/02/2020,23,2,2020,0,0,India,IN,IND,1366417756,Asia,0
22/02/2020,22,2,2020,0,0,India,IN,IND,1366417756,Asia,0
21/02/2020,21,2,2020,0,0,India,IN,IND,1366417756,Asia,0
20/02/2020,20,2,2020,0,0,India,IN,IND,1366417756,Asia,0
19/02/2020,19,2,2020,0,0,India,IN,IND,1366417756,Asia,0
18/02/2020,18,2,2020,0,0,India,IN,IND,1366417756,Asia,0
17/02/2020,17,2,2020,0,0,India,IN,IND,1366417756,Asia,7.318e-5
16/02/2020,16,2,2020,0,0,India,IN,IND,1366417756,Asia,7.318e-5
15/02/2020,15,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00014637
14/02/2020,14,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00014637
13/02/2020,13,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00014637
12/02/2020,12,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
11/02/2020,11,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
10/02/2020,10,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
09/02/2020,9,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
08/02/2020,8,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
07/02/2020,7,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
06/02/2020,6,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
05/02/2020,5,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00021955
04/02/2020,4,2,2020,1,0,India,IN,IND,1366417756,Asia,0.00021955
03/02/2020,3,2,2020,0,0,India,IN,IND,1366417756,Asia,0.00014637
02/02/2020,2,2,2020,1,0,India,IN,IND,1366417756,Asia,0.00014637
01/02/2020,1,2,2020,0,0,India,IN,IND,1366417756,Asia,7.318e-5
31/01/2020,31,1,2020,0,0,India,IN,IND,1366417756,Asia,7.318e-5
30/01/2020,30,1,2020,1,0,India,IN,IND,1366417756,Asia,7.318e-5
29/01/2020,29,1,2020,0,0,India,IN,IND,1366417756,Asia,0
28/01/2020,28,1,2020,0,0,India,IN,IND,1366417756,Asia,0
27/01/2020,27,1,2020,0,0,India,IN,IND,1366417756,Asia,0
26/01/2020,26,1,2020,0,0,India,IN,IND,1366417756,Asia,0
25/01/2020,25,1,2020,0,0,India,IN,IND,1366417756,Asia,0
24/01/2020,24,1,2020,0,0,India,IN,IND,1366417756,Asia,0
23/01/2020,23,1,2020,0,0,India,IN,IND,1366417756,Asia,0
22/01/2020,22,1,2020,0,0,India,IN,IND,1366417756,Asia,0
21/01/2020,21,1,2020,0,0,India,IN,IND,1366417756,Asia,0
20/01/2020,20,1,2020,0,0,India,IN,IND,1366417756,Asia,0
19/01/2020,19,1,2020,0,0,India,IN,IND,1366417756,Asia,0
18/01/2020,18,1,2020,0,0,India,IN,IND,1366417756,Asia,0
17/01/2020,17,1,2020,0,0,India,IN,IND,1366417756,Asia,0
16/01/2020,16,1,2020,0,0,India,IN,IND,1366417756,Asia,0
15/01/2020,15,1,2020,0,0,India,IN,IND,1366417756,Asia,0
14/01/2020,14,1,2020,0,0,India,IN,IND,1366417756,Asia,0
13/01/2020,13,1,2020,0,0,India,IN,IND,1366417756,Asia,0
12/01/2020,12,1,2020,0,0,India,IN,IND,1366417756,Asia,
11/01/2020,11,1,2020,0,0,India,IN,IND,1366417756,Asia,
10/01/2020,10,1,2020,0,0,India,IN,IND,1366417756,Asia,
09/01/2020,9,1,2020,0,0,India,IN,IND,1366417756,Asia,
08/01/2020,8,1,2020,0,0,India,IN,IND,1366417756,Asia,
07/01/2020,7,1,2020,0,0,India,IN,IND,1366417756,Asia,
06/01/2020,6,1,2020,0,0,India,IN,IND,1366417756,Asia,
05/01/2020,5,1,2020,0,0,India,IN,IND,1366417756,Asia,
04/01/2020,4,1,2020,0,0,India,IN,IND,1366417756,Asia,
03/01/2020,3,1,2020,0,0,India,IN,IND,1366417756,Asia,
02/01/2020,2,1,2020,0,0,India,IN,IND,1366417756,Asia,
01/01/2020,1,1,2020,0,0,India,IN,IND,1366417756,Asia,
31/12/2019,31,12,2019,0,0,India,IN,IND,1366417756,Asia,
14/12/2020,14,12,2020,189723,1340,United_States_of_America,US,USA,329064917,America,873.21159186
13/12/2020,13,12,2020,216017,2315,United_States_of_America,US,USA,329064917,America,857.08924115
12/12/2020,12,12,2020,234633,3343,United_States_of_America,US,USA,329064917,America,838.5141829
11/12/2020,11,12,2020,224680,2748,United_States_of_America,US,USA,329064917,America,830.39420456
10/12/2020,10,12,2020,220025,3124,United_States_of_America,US,USA,329064917,America,794.35602672
09/12/2020,9,12,2020,217344,2564,United_States_of_America,US,USA,329064917,America,784.1951137
08/12/2020,8,12,2020,197334,1433,United_States_of_America,US,USA,329064917,America,769.89671919
07/12/2020,7,12,2020,173432,1111,United_States_of_America,US,USA,329064917,America,762.79447316
06/12/2020,6,12,2020,211933,2203,United_States_of_America,US,USA,329064917,America,757.94406245
05/12/2020,5,12,2020,231930,2680,United_States_of_America,US,USA,329064917,America,746.87056354
04/12/2020,4,12,2020,214747,2481,United_States_of_America,US,USA,329064917,America,735.98730065
03/12/2020,3,12,2020,203311,3190,United_States_of_America,US,USA,329064917,America,727.86519506
02/12/2020,2,12,2020,180421,2600,United_States_of_America,US,USA,329064917,America,717.74378792
01/12/2020,1,12,2020,157903,1172,United_States_of_America,US,USA,329064917,America,709.81070279
30/11/2020,30,11,2020,136670,810,United_States_of_America,US,USA,329064917,America,713.00824816
29/11/2020,29,11,2020,154893,1204,United_States_of_America,US,USA,329064917,America,711.64073683
28/11/2020,28,11,2020,207913,1404,United_States_of_America,US,USA,329064917,America,714.79634518
27/11/2020,27,11,2020,106091,1189,United_States_of_America,US,USA,329064917,America,707.77645373
26/11/2020,26,11,2020,186589,2341,United_States_of_America,US,USA,329064917,America,722.234999
25/11/2020,25,11,2020,170293,2224,United_States_of_America,US,USA,329064917,America,709.08166731
24/11/2020,24,11,2020,173963,919,United_States_of_America,US,USA,329064917,America,702.08639106
23/11/2020,23,11,2020,157471,883,United_States_of_America,US,USA,329064917,America,691.43135061
22/11/2020,22,11,2020,175494,1486,United_States_of_America,US,USA,329064917,America,677.21591846
21/11/2020,21,11,2020,196117,1858,United_States_of_America,US,USA,329064917,America,660.78116738
20/11/2020,20,11,2020,188020,2018,United_States_of_America,US,USA,329064917,America,640.8781037
19/11/2020,19,11,2020,170005,1850,United_States_of_America,US,USA,329064917,America,620.94768978
18/11/2020,18,11,2020,154316,1467,United_States_of_America,US,USA,329064917,America,600.43562772
17/11/2020,17,11,2020,168425,1006,United_States_of_America,US,USA,329064917,America,581.72138721
16/11/2020,16,11,2020,132170,614,United_States_of_America,US,USA,329064917,America,556.02980004
15/11/2020,15,11,2020,165277,1255,United_States_of_America,US,USA,329064917,America,540.47998073
14/11/2020,14,11,2020,184813,1915,United_States_of_America,US,USA,329064917,America,514.24108514
13/11/2020,13,11,2020,153669,630,United_States_of_America,US,USA,329064917,America,488.85399716
12/11/2020,12,11,2020,143306,2117,United_States_of_America,US,USA,329064917,America,468.93725836
11/11/2020,11,11,2020,147274,1432,United_States_of_America,US,USA,329064917,America,449.20406997
10/11/2020,10,11,2020,138901,679,United_States_of_America,US,USA,329064917,America,427.27982455
09/11/2020,9,11,2020,110693,459,United_States_of_America,US,USA,329064917,America,405.84271705
08/11/2020,8,11,2020,121413,1014,United_States_of_America,US,USA,329064917,America,390.26737086
07/11/2020,7,11,2020,130623,1162,United_States_of_America,US,USA,329064917,America,378.61100823
06/11/2020,6,11,2020,122436,1208,United_States_of_America,US,USA,329064917,America,364.84655093
05/11/2020,5,11,2020,102507,1102,United_States_of_America,US,USA,329064917,America,349.53710972
04/11/2020,4,11,2020,92734,1076,United_States_of_America,US,USA,329064917,America,337.52458637
03/11/2020,3,11,2020,83883,555,United_States_of_America,US,USA,329064917,America,327.13605869
02/11/2020,2,11,2020,81001,440,United_States_of_America,US,USA,329064917,America,319.92684288
01/11/2020,1,11,2020,78934,848,United_States_of_America,US,USA,329064917,America,309.85041167
31/10/2020,31,10,2020,101273,1040,United_States_of_America,US,USA,329064917,America,303.06664384
30/10/2020,30,10,2020,88130,968,United_States_of_America,US,USA,329064917,America,293.64084413
29/10/2020,29,10,2020,78371,977,United_States_of_America,US,USA,329064917,America,286.24260787
28/10/2020,28,10,2020,75129,988,United_States_of_America,US,USA,329064917,America,280.47322954
27/10/2020,27,10,2020,68359,505,United_States_of_America,US,USA,329064917,America,273.60163709
26/10/2020,26,10,2020,59440,331,United_States_of_America,US,USA,329064917,America,265.48591322
25/10/2020,25,10,2020,83056,904,United_States_of_America,US,USA,329064917,America,260.67136169
24/10/2020,24,10,2020,85329,953,United_States_of_America,US,USA,329064917,America,251.9238476
23/10/2020,23,10,2020,72058,841,United_States_of_America,US,USA,329064917,America,243.64371848
22/10/2020,22,10,2020,62978,1135,United_States_of_America,US,USA,329064917,America,239.00694342
21/10/2020,21,10,2020,58549,933,United_States_of_America,US,USA,329064917,America,234.51056619
20/10/2020,20,10,2020,60160,459,United_States_of_America,US,USA,329064917,America,229.8042
19/10/2020,19,10,2020,47843,385,United_States_of_America,US,USA,329064917,America,223.89199272
18/10/2020,18,10,2020,56611,690,United_States_of_America,US,USA,329064917,America,219.95903015
17/10/2020,17,10,2020,70256,899,United_States_of_America,US,USA,329064917,America,218.15026851
16/10/2020,16,10,2020,63785,828,United_States_of_America,US,USA,329064917,America,213.35334268
15/10/2020,15,10,2020,59386,970,United_States_of_America,US,USA,329064917,America,207.5751515
14/10/2020,14,10,2020,52517,817,United_States_of_America,US,USA,329064917,America,202.28622549
13/10/2020,13,10,2020,41653,314,United_States_of_America,US,USA,329064917,America,199.39925714
12/10/2020,12,10,2020,43597,394,United_States_of_America,US,USA,329064917,America,196.76907703
11/10/2020,11,10,2020,54271,590,United_States_of_America,US,USA,329064917,America,194.53577909
10/10/2020,10,10,2020,58082,1014,United_States_of_America,US,USA,329064917,America,191.83023391
09/10/2020,9,10,2020,56800,972,United_States_of_America,US,USA,329064917,America,190.89759119
08/10/2020,8,10,2020,48182,892,United_States_of_America,US,USA,329064917,America,187.07251007
07/10/2020,7,10,2020,43062,717,United_States_of_America,US,USA,329064917,America,183.95701539
06/10/2020,6,10,2020,40705,398,United_States_of_America,US,USA,329064917,America,182.51201176
05/10/2020,5,10,2020,34901,400,United_States_of_America,US,USA,329064917,America,186.29485197
04/10/2020,4,10,2020,50659,678,United_States_of_America,US,USA,329064917,America,187.79941831
03/10/2020,3,10,2020,54471,908,United_States_of_America,US,USA,329064917,America,184.64988779
02/10/2020,2,10,2020,44771,880,United_States_of_America,US,USA,329064917,America,183.35470262
01/10/2020,1,10,2020,41982,930,United_States_of_America,US,USA,329064917,America,182.98881737
30/09/2020,30,9,2020,43017,928,United_States_of_America,US,USA,329064917,America,177.70596918
29/09/2020,29,9,2020,32998,314,United_States_of_America,US,USA,329064917,America,180.27567491
28/09/2020,28,9,2020,36248,259,United_States_of_America,US,USA,329064917,America,180.83574677
27/09/2020,27,9,2020,45368,723,United_States_of_America,US,USA,329064917,America,180.1133969
26/09/2020,26,9,2020,55013,964,United_States_of_America,US,USA,329064917,America,178.73129879
25/09/2020,25,9,2020,44213,901,United_States_of_America,US,USA,329064917,America,176.61864574
24/09/2020,24,9,2020,37930,1102,United_States_of_America,US,USA,329064917,America,174.58074997
23/09/2020,23,9,2020,38307,926,United_States_of_America,US,USA,329064917,America,172.75648987
22/09/2020,22,9,2020,53153,372,United_States_of_America,US,USA,329064917,America,169.3574645
21/09/2020,21,9,2020,39852,251,United_States_of_America,US,USA,329064917,America,160.57409122
20/09/2020,20,9,2020,40295,669,United_States_of_America,US,USA,329064917,America,157.74881283
19/09/2020,19,9,2020,50209,956,United_States_of_America,US,USA,329064917,America,158.91727528
18/09/2020,18,9,2020,43567,831,United_States_of_America,US,USA,329064917,America,159.17922967
17/09/2020,17,9,2020,24598,865,United_States_of_America,US,USA,329064917,America,156.95535237
16/09/2020,16,9,2020,51473,1407,United_States_of_America,US,USA,329064917,America,161.2572391
15/09/2020,15,9,2020,34841,451,United_States_of_America,US,USA,329064917,America,159.18044524
14/09/2020,14,9,2020,33871,378,United_States_of_America,US,USA,329064917,America,158.87928885
13/09/2020,13,9,2020,40820,685,United_States_of_America,US,USA,329064917,America,159.39894316
12/09/2020,12,9,2020,48061,1227,United_States_of_America,US,USA,329064917,America,160.4087743
11/09/2020,11,9,2020,37507,974,United_States_of_America,US,USA,329064917,America,160.8928733
10/09/2020,10,9,2020,31927,1136,United_States_of_America,US,USA,329064917,America,163.44616889
09/09/2020,9,9,2020,27122,471,United_States_of_America,US,USA,329064917,America,166.76496693
08/09/2020,8,9,2020,24250,267,United_States_of_America,US,USA,329064917,America,170.10686071
07/09/2020,7,9,2020,30555,403,United_States_of_America,US,USA,329064917,America,174.37592717
06/09/2020,6,9,2020,44140,773,United_States_of_America,US,USA,329064917,America,175.57660211
05/09/2020,5,9,2020,51071,968,United_States_of_America,US,USA,329064917,America,175.64892826
04/09/2020,4,9,2020,36249,1053,United_States_of_America,US,USA,329064917,America,175.2869936
03/09/2020,3,9,2020,38754,1055,United_States_of_America,US,USA,329064917,America,177.64397534
02/09/2020,2,9,2020,44639,1091,United_States_of_America,US,USA,329064917,America,180.2793216
01/09/2020,1,9,2020,33850,529,United_States_of_America,US,USA,329064917,America,180.11278911
31/08/2020,31,8,2020,35581,290,United_States_of_America,US,USA,329064917,America,180.47928215
30/08/2020,30,8,2020,44143,1006,United_States_of_America,US,USA,329064917,America,182.46156578
29/08/2020,29,8,2020,49654,949,United_States_of_America,US,USA,329064917,America,183.6595057
28/08/2020,28,8,2020,45909,1110,United_States_of_America,US,USA,329064917,America,188.2737928
27/08/2020,27,8,2020,42848,1228,United_States_of_America,US,USA,329064917,America,189.84946973
26/08/2020,26,8,2020,38119,1207,United_States_of_America,US,USA,329064917,America,193.8283199
25/08/2020,25,8,2020,38298,473,United_States_of_America,US,USA,329064917,America,196.47035178
24/08/2020,24,8,2020,34506,444,United_States_of_America,US,USA,329064917,America,199.88366004
23/08/2020,23,8,2020,44378,956,United_States_of_America,US,USA,329064917,America,203.63398387
22/08/2020,22,8,2020,49880,1151,United_States_of_America,US,USA,329064917,America,207.23296978
21/08/2020,21,8,2020,44005,1078,United_States_of_America,US,USA,329064917,America,209.7461517
20/08/2020,20,8,2020,47426,1356,United_States_of_America,US,USA,329064917,America,214.53244133
19/08/2020,19,8,2020,44091,1324,United_States_of_America,US,USA,329064917,America,216.16676931
18/08/2020,18,8,2020,35056,445,United_States_of_America,US,USA,329064917,America,220.24924644
17/08/2020,17,8,2020,42104,571,United_States_of_America,US,USA,329064917,America,223.45560466
16/08/2020,16,8,2020,48085,1035,United_States_of_America,US,USA,329064917,America,225.09874549
15/08/2020,15,8,2020,64838,1336,United_States_of_America,US,USA,329064917,America,228.23551257
14/08/2020,14,8,2020,51094,1083,United_States_of_America,US,USA,329064917,America,228.89951529
13/08/2020,13,8,2020,55941,1490,United_States_of_America,US,USA,329064917,America,234.04682791
12/08/2020,12,8,2020,46813,1076,United_States_of_America,US,USA,329064917,America,239.83413583
11/08/2020,11,8,2020,49530,523,United_States_of_America,US,USA,329064917,America,244.36849948
10/08/2020,10,8,2020,46847,513,United_States_of_America,US,USA,329064917,America,246.40852249
09/08/2020,9,8,2020,56221,1069,United_States_of_America,US,USA,329064917,America,249.18791328
08/08/2020,8,8,2020,58150,1252,United_States_of_America,US,USA,329064917,America,252.00711384
07/08/2020,7,8,2020,59755,1848,United_States_of_America,US,USA,329064917,America,258.16911986
06/08/2020,6,8,2020,52804,1450,United_States_of_America,US,USA,329064917,America,259.21481019
05/08/2020,5,8,2020,57525,1403,United_States_of_America,US,USA,329064917,America,264.09044389
04/08/2020,4,8,2020,45607,543,United_States_of_America,US,USA,329064917,America,268.50385877
03/08/2020,3,8,2020,47511,413,United_States_of_America,US,USA,329064917,America,271.8901207
02/08/2020,2,8,2020,58407,1133,United_States_of_America,US,USA,329064917,America,276.23120942
01/08/2020,1,8,2020,67023,1244,United_States_of_America,US,USA,329064917,America,277.8545973
31/07/2020,31,7,2020,68032,1357,United_States_of_America,US,USA,329064917,America,279.21329578
30/07/2020,30,7,2020,74985,1457,United_States_of_America,US,USA,329064917,America,281.9173215
29/07/2020,29,7,2020,61734,1245,United_States_of_America,US,USA,329064917,America,279.70863877
28/07/2020,28,7,2020,56243,1076,United_States_of_America,US,USA,329064917,America,281.77023806
27/07/2020,27,7,2020,55993,475,United_States_of_America,US,USA,329064917,America,282.33881888
26/07/2020,26,7,2020,65498,914,United_States_of_America,US,USA,329064917,America,282.72324151
25/07/2020,25,7,2020,78427,1304,United_States_of_America,US,USA,329064917,America,281.97961924
24/07/2020,24,7,2020,63196,1052,United_States_of_America,US,USA,329064917,America,278.39309287
23/07/2020,23,7,2020,68848,1124,United_States_of_America,US,USA,329064917,America,278.33474572
22/07/2020,22,7,2020,72048,1160,United_States_of_America,US,USA,329064917,America,275.31345737
21/07/2020,21,7,2020,56750,372,United_States_of_America,US,USA,329064917,America,270.88424015
20/07/2020,20,7,2020,61796,415,United_States_of_America,US,USA,329064917,America,268.82993425
19/07/2020,19,7,2020,63749,853,United_States_of_America,US,USA,329064917,America,264.96960173
18/07/2020,18,7,2020,71494,908,United_States_of_America,US,USA,329064917,America,259.33910177
17/07/2020,17,7,2020,76930,939,United_States_of_America,US,USA,329064917,America,254.15714553
16/07/2020,16,7,2020,67717,953,United_States_of_America,US,USA,329064917,America,247.00627688
15/07/2020,15,7,2020,68518,861,United_States_of_America,US,USA,329064917,America,242.24460245
14/07/2020,14,7,2020,58114,400,United_States_of_America,US,USA,329064917,America,234.75732601
13/07/2020,13,7,2020,57258,391,United_States_of_America,US,USA,329064917,America,229.72549213
12/07/2020,12,7,2020,63051,717,United_States_of_America,US,USA,329064917,America,224.07767036
11/07/2020,11,7,2020,66625,806,United_States_of_America,US,USA,329064917,America,217.82814362
10/07/2020,10,7,2020,63004,982,United_States_of_America,US,USA,329064917,America,211.41664275
09/07/2020,9,7,2020,58906,829,United_States_of_America,US,USA,329064917,America,204.71431781
08/07/2020,8,7,2020,57473,1174,United_States_of_America,US,USA,329064917,America,197.24861766
07/07/2020,7,7,2020,49990,359,United_States_of_America,US,USA,329064917,America,190.33417652
06/07/2020,6,7,2020,49093,271,United_States_of_America,US,USA,329064917,America,184.68179639
05/07/2020,5,7,2020,45221,242,United_States_of_America,US,USA,329064917,America,177.60112665
04/07/2020,4,7,2020,54442,694,United_States_of_America,US,USA,329064917,America,174.23917603
03/07/2020,3,7,2020,53399,678,United_States_of_America,US,USA,329064917,America,166.78380819
02/07/2020,2,7,2020,52048,652,United_States_of_America,US,USA,329064917,America,158.99294424
01/07/2020,1,7,2020,43880,1270,United_States_of_America,US,USA,329064917,America,150.94316481
30/06/2020,30,6,2020,41556,336,United_States_of_America,US,USA,329064917,America,144.81215571
29/06/2020,29,6,2020,38673,265,United_States_of_America,US,USA,329064917,America,138.24840525
28/06/2020,28,6,2020,42486,500,United_States_of_America,US,USA,329064917,America,132.43496267
27/06/2020,27,6,2020,45527,623,United_States_of_America,US,USA,329064917,America,127.28521892
26/06/2020,26,6,2020,40949,2437,United_States_of_America,US,USA,329064917,America,121.24142666
25/06/2020,25,6,2020,34339,751,United_States_of_America,US,USA,329064917,America,115.75132453
24/06/2020,24,6,2020,34720,826,United_States_of_America,US,USA,329064917,America,111.580415
23/06/2020,23,6,2020,31390,427,United_States_of_America,US,USA,329064917,America,106.70143849
22/06/2020,22,6,2020,25793,256,United_States_of_America,US,USA,329064917,America,102.88213131
21/06/2020,21,6,2020,34158,607,United_States_of_America,US,USA,329064917,America,101.82124641
20/06/2020,20,6,2020,29909,678,United_States_of_America,US,USA,329064917,America,98.19430249
19/06/2020,19,6,2020,27762,717,United_States_of_America,US,USA,329064917,America,96.75659226
18/06/2020,18,6,2020,25559,754,United_States_of_America,US,USA,329064917,America,94.74422337
17/06/2020,17,6,2020,23705,836,United_States_of_America,US,USA,329064917,America,92.96341974
16/06/2020,16,6,2020,19957,395,United_States_of_America,US,USA,329064917,America,92.00281901
15/06/2020,15,6,2020,19543,296,United_States_of_America,US,USA,329064917,America,92.3459124
14/06/2020,14,6,2020,25540,767,United_States_of_America,US,USA,329064917,America,92.42613973
13/06/2020,13,6,2020,25639,849,United_States_of_America,US,USA,329064917,America,91.74451131
12/06/2020,12,6,2020,22883,896,United_States_of_America,US,USA,329064917,America,91.65273611
11/06/2020,11,6,2020,20614,918,United_States_of_America,US,USA,329064917,America,91.32878787
10/06/2020,10,6,2020,18665,999,United_States_of_America,US,USA,329064917,America,90.75352144
09/06/2020,9,6,2020,18822,493,United_States_of_America,US,USA,329064917,America,90.82797483
08/06/2020,8,6,2020,22302,712,United_States_of_America,US,USA,329064917,America,90.90151655
07/06/2020,7,6,2020,22223,659,United_States_of_America,US,USA,329064917,America,90.37456886
06/06/2020,6,6,2020,25178,932,United_States_of_America,US,USA,329064917,America,90.07462804
05/06/2020,5,6,2020,21140,1036,United_States_of_America,US,USA,329064917,America,89.761316
04/06/2020,4,6,2020,19699,994,United_States_of_America,US,USA,329064917,America,91.0662257
03/06/2020,3,6,2020,20544,1034,United_States_of_America,US,USA,329064917,America,92.15598027
02/06/2020,2,6,2020,21086,764,United_States_of_America,US,USA,329064917,America,91.98154661
01/06/2020,1,6,2020,19807,602,United_States_of_America,US,USA,329064917,America,92.21098462
31/05/2020,31,5,2020,23297,945,United_States_of_America,US,USA,329064917,America,91.92715005
30/05/2020,30,5,2020,25337,1219,United_States_of_America,US,USA,329064917,America,92.28878082
29/05/2020,29,5,2020,21817,1175,United_States_of_America,US,USA,329064917,America,92.34074625
28/05/2020,28,5,2020,18721,1526,United_States_of_America,US,USA,329064917,America,93.95927187
27/05/2020,27,5,2020,18910,696,United_States_of_America,US,USA,329064917,America,94.58559206
26/05/2020,26,5,2020,19064,500,United_States_of_America,US,USA,329064917,America,95.53920329
25/05/2020,25,5,2020,20568,633,United_States_of_America,US,USA,329064917,America,95.25141813
24/05/2020,24,5,2020,21236,1080,United_States_of_America,US,USA,329064917,America,95.15721179
23/05/2020,23,5,2020,24147,1305,United_States_of_America,US,USA,329064917,America,96.48704058
22/05/2020,22,5,2020,25434,1263,United_States_of_America,US,USA,329064917,America,97.34097543
21/05/2020,21,5,2020,23285,1518,United_States_of_America,US,USA,329064917,America,98.2328967
20/05/2020,20,5,2020,19970,1568,United_States_of_America,US,USA,329064917,America,98.48907716
19/05/2020,19,5,2020,21841,791,United_States_of_America,US,USA,329064917,America,99.66544079
18/05/2020,18,5,2020,18873,808,United_States_of_America,US,USA,329064917,America,99.89396712
17/05/2020,17,5,2020,24487,1186,United_States_of_America,US,USA,329064917,America,101.7474008
16/05/2020,16,5,2020,25508,1662,United_States_of_America,US,USA,329064917,America,103.20638344
15/05/2020,15,5,2020,27143,1773,United_States_of_America,US,USA,329064917,America,105.77335414
14/05/2020,14,5,2020,20782,1746,United_States_of_America,US,USA,329064917,America,106.6163489
13/05/2020,13,5,2020,22048,1703,United_States_of_America,US,USA,329064917,America,108.60501425
12/05/2020,12,5,2020,18117,1156,United_States_of_America,US,USA,329064917,America,109.23832394
11/05/2020,11,5,2020,20258,734,United_States_of_America,US,USA,329064917,America,110.58273951
10/05/2020,10,5,2020,25612,1614,United_States_of_America,US,USA,329064917,America,112.5881189
09/05/2020,9,5,2020,26957,1510,United_States_of_America,US,USA,329064917,America,119.55239823
08/05/2020,8,5,2020,28369,2239,United_States_of_America,US,USA,329064917,America,117.8490869
07/05/2020,7,5,2020,24128,2353,United_States_of_America,US,USA,329064917,America,117.2941812
06/05/2020,6,5,2020,23841,2144,United_States_of_America,US,USA,329064917,America,115.30673141
05/05/2020,5,5,2020,22593,1252,United_States_of_America,US,USA,329064917,America,119.39346302
04/05/2020,4,5,2020,24972,1297,United_States_of_America,US,USA,329064917,America,121.05635679
03/05/2020,3,5,2020,29288,1317,United_States_of_America,US,USA,329064917,America,120.94361308
02/05/2020,2,5,2020,33955,2062,United_States_of_America,US,USA,329064917,America,122.04795445
01/05/2020,1,5,2020,29917,2040,United_States_of_America,US,USA,329064917,America,121.09920548
30/04/2020,30,4,2020,27326,2611,United_States_of_America,US,USA,329064917,America,121.63101544
29/04/2020,29,4,2020,24132,2110,United_States_of_America,US,USA,329064917,America,122.48859698
28/04/2020,28,4,2020,22541,1369,United_States_of_America,US,USA,329064917,America,123.336454
27/04/2020,27,4,2020,26857,1687,United_States_of_America,US,USA,329064917,America,124.09071247
26/04/2020,26,4,2020,48529,2172,United_States_of_America,US,USA,329064917,America,124.32258161
25/04/2020,25,4,2020,21352,1054,United_States_of_America,US,USA,329064917,America,118.2028165
24/04/2020,24,4,2020,26543,3179,United_States_of_America,US,USA,329064917,America,122.51047717
23/04/2020,23,4,2020,17588,1721,United_States_of_America,US,USA,329064917,America,124.74651012
22/04/2020,22,4,2020,37289,2524,United_States_of_America,US,USA,329064917,America,129.52824138
21/04/2020,21,4,2020,28065,1857,United_States_of_America,US,USA,329064917,America,127.49946236
20/04/2020,20,4,2020,24601,1772,United_States_of_America,US,USA,329064917,America,128.25797531
19/04/2020,19,4,2020,32922,1856,United_States_of_America,US,USA,329064917,America,128.50017676
18/04/2020,18,4,2020,30833,3770,United_States_of_America,US,USA,329064917,America,128.91043016
17/04/2020,17,4,2020,31667,2299,United_States_of_America,US,USA,329064917,America,129.39422527
16/04/2020,16,4,2020,30148,4928,United_States_of_America,US,USA,329064917,America,128.52874255
15/04/2020,15,4,2020,26922,2408,United_States_of_America,US,USA,329064917,America,127.60339322
14/04/2020,14,4,2020,25023,1541,United_States_of_America,US,USA,329064917,America,127.01870616
13/04/2020,13,4,2020,27620,1500,United_States_of_America,US,USA,329064917,America,125.97696642
12/04/2020,12,4,2020,28391,1831,United_States_of_America,US,USA,329064917,America,123.16293201
11/04/2020,11,4,2020,35527,2087,United_States_of_America,US,USA,329064917,America,120.60659751
10/04/2020,10,4,2020,33901,1873,United_States_of_America,US,USA,329064917,America,115.49149738
09/04/2020,9,4,2020,33323,1922,United_States_of_America,US,USA,329064917,America,110.29373879
08/04/2020,8,4,2020,30613,1906,United_States_of_America,US,USA,329064917,America,104.41040119
07/04/2020,7,4,2020,30561,1342,United_States_of_America,US,USA,329064917,America,97.77827516
06/04/2020,6,4,2020,25398,1146,United_States_of_America,US,USA,329064917,America,91.90557376
05/04/2020,5,4,2020,34272,1344,United_States_of_America,US,USA,329064917,America,86.75795725
